1.0000,356.5992,82.0950,6.7882
2.0000,61.0479,40.1277,5.3942
3.0000,96.6223,69.6217,7.0856
4.0000,82.5196,43.5640,5.7222
5.0000,80.2283,72.2459,6.2967
6.0000,52.8308,47.5243,5.7962
7.0000,55.9726,48.9270,5.7814
8.0000,71.7905,89.0198,6.8524
9.0000,61.4592,78.2682,6.4886
10.0000,55.6082,47.7136,5.5503
11.0000,46.1337,57.9682,6.6737
12.0000,99.5394,49.2137,6.1886
13.0000,64.6047,46.7391,5.4958
14.0000,45.1292,37.8943,4.9500
15.0000,64.1940,73.5284,6.4986
16.0000,52.9831,89.7864,7.1530
17.0000,60.9103,74.8054,6.4874
18.0000,54.0416,38.2636,4.8963
19.0000,63.5700,41.5411,5.5112
20.0000,90.6408,42.6083,5.2304
21.0000,44.4098,80.7128,6.6480
22.0000,44.4318,72.8174,6.3036
23.0000,41.2721,62.5614,5.8689
24.0000,41.1107,53.9528,5.6198
25.0000,37.2082,45.7518,5.4276
26.0000,45.1906,42.8303,5.3280
27.0000,35.2881,43.5448,5.4231
28.0000,52.5332,40.3629,5.5315
29.0000,56.3973,42.5736,5.5763
30.0000,52.4496,62.1965,5.8517
31.0000,49.5142,67.4783,6.0872
32.0000,45.8141,68.9793,6.1645
33.0000,44.1963,66.4350,6.0468
34.0000,44.8027,58.4741,5.7007
35.0000,39.2966,41.1330,5.2002
36.0000,37.9994,35.2660,5.0588
37.0000,50.3950,36.0494,5.0971
38.0000,49.3813,36.3427,5.1910
39.0000,42.4260,41.6225,5.4142
40.0000,37.2289,51.3745,5.5909
41.0000,35.6931,58.2966,5.7339
42.0000,37.4808,59.1886,5.7738
43.0000,39.5788,54.5882,5.6588
44.0000,38.6883,50.8591,5.5894
45.0000,35.2890,45.4312,5.4539
46.0000,34.3393,38.5628,5.3324
47.0000,40.3153,40.3615,5.5189
48.0000,44.0903,37.2177,5.2883
49.0000,41.2393,36.0525,5.1674
50.0000,38.8318,36.8888,5.1025
51.0000,33.3409,39.4588,5.1835
52.0000,34.9940,42.0350,5.2568
53.0000,33.0459,41.1366,5.2392
54.0000,38.1870,39.7315,5.2017
55.0000,34.5549,39.0159,5.1829
56.0000,32.7485,39.5160,5.2048
57.0000,33.0422,42.0706,5.2891
58.0000,37.5421,48.7884,5.4582
