1.0000,69.6026,94.3251,7.2320
2.0000,59.5201,81.1274,6.5981
3.0000,49.5880,68.6874,6.0860
4.0000,40.0687,57.9416,5.8545
5.0000,36.5467,50.1590,5.8153
6.0000,35.5883,46.4995,5.7874
7.0000,33.8119,45.4742,5.7607
8.0000,32.4582,45.2816,5.7370
9.0000,37.4609,45.5298,5.7176
10.0000,35.2959,47.4259,5.7215
11.0000,32.8586,49.1908,5.7213
12.0000,33.4306,49.4192,5.7075
13.0000,33.0179,48.8414,5.6918
14.0000,34.2413,47.5942,5.6826
15.0000,34.3059,46.7393,5.6800
16.0000,30.2599,46.0891,5.6659
17.0000,32.5572,45.3210,5.6707
18.0000,28.0099,45.7690,5.6563
19.0000,34.7770,46.3086,5.6730
20.0000,32.9064,47.0423,5.6915
21.0000,30.2363,46.8235,5.7116
22.0000,32.3231,46.3463,5.7268
23.0000,28.7800,46.1492,5.7318
24.0000,29.7459,46.0797,5.7178
25.0000,29.3087,45.7459,5.6956
26.0000,26.8216,45.7665,5.6933
27.0000,27.6908,46.1658,5.6838
28.0000,33.0542,46.3774,5.6840
29.0000,31.3166,46.2455,5.7371
30.0000,28.5639,46.3928,5.7266
31.0000,29.9440,46.5856,5.7518
32.0000,28.7109,46.0811,5.8096
33.0000,28.9402,46.6376,5.7140
34.0000,26.9457,46.8151,5.7400
35.0000,28.9816,46.5320,5.7180
36.0000,29.3845,47.3241,5.6322
37.0000,29.4404,46.0429,5.5677
38.0000,28.5296,45.6324,5.7398
39.0000,28.7536,44.9389,5.7156
40.0000,28.6893,45.2773,5.6505
41.0000,30.9666,46.2136,5.7816
42.0000,25.7940,46.2799,5.6287
43.0000,27.3945,45.9142,5.5881
44.0000,26.0648,44.5053,5.6583
45.0000,22.3979,43.8967,5.6632
46.0000,28.9870,44.0727,5.5931
47.0000,22.5798,44.3309,5.6957
48.0000,25.9031,45.0844,5.7672
49.0000,24.7184,44.8385,5.5923
50.0000,26.9869,44.6714,5.6193
51.0000,25.1913,44.8274,5.6932
52.0000,25.4701,45.3945,5.7416
53.0000,25.9724,45.3603,5.6537
54.0000,24.8686,45.1657,5.6777
55.0000,24.6952,44.7571,5.6741
56.0000,22.8071,45.2334,5.7198
57.0000,22.7548,45.0737,5.6871
58.0000,24.5580,45.2400,5.6678
59.0000,24.8224,45.3250,5.7751
60.0000,23.0758,44.5709,5.5885
61.0000,28.1926,44.9783,5.6298
62.0000,25.1737,46.4459,5.8047
63.0000,24.7431,46.6019,5.8115
64.0000,22.7147,44.8348,5.5973
65.0000,23.0313,45.4540,5.6006
66.0000,22.0978,47.4317,5.8953
67.0000,19.0922,47.9599,5.8944
68.0000,21.3062,47.9755,5.8591
69.0000,21.0169,47.9147,5.8765
70.0000,18.0725,47.9535,5.9187
71.0000,21.8635,47.7785,5.7910
72.0000,23.2668,47.2294,5.7316
73.0000,21.4936,46.6817,5.7661
74.0000,21.7288,46.6305,5.7694
75.0000,20.9580,47.2823,5.7717
76.0000,22.8762,48.8765,5.8290
77.0000,23.0000,49.3184,5.9081
78.0000,19.2767,48.3099,5.7443
79.0000,21.6275,47.7023,5.8408
80.0000,19.6513,49.2993,6.0262
81.0000,20.6079,50.2654,5.9617
82.0000,17.9548,50.0073,5.9135
83.0000,23.7865,49.7165,5.9208
84.0000,16.3801,49.3811,5.8593
85.0000,16.8784,50.3944,5.8880
86.0000,17.5980,51.5327,5.9807
87.0000,15.7654,52.2095,6.0506
88.0000,18.8613,52.5626,5.9696
89.0000,17.6911,51.8954,5.8914
90.0000,14.2675,53.4651,6.1170
91.0000,13.5437,55.3876,6.2779
92.0000,19.1599,53.9596,6.0033
93.0000,16.2285,52.4648,6.1382
94.0000,14.6239,53.7503,6.2467
95.0000,14.7552,52.7832,6.0273
96.0000,15.0375,53.4280,6.0739
97.0000,16.7852,54.7294,6.1504
98.0000,17.3650,55.7801,6.1512
99.0000,14.2239,57.7248,6.2276
100.0000,15.0942,58.0523,6.2881
101.0000,14.8418,57.0656,6.2784
102.0000,15.1994,58.2518,6.2992
103.0000,15.9420,58.3954,6.2770
104.0000,16.5889,60.2479,6.2932
105.0000,12.0517,60.9404,6.6010
106.0000,17.1443,59.1255,6.5046
107.0000,16.8364,55.2519,6.2335
108.0000,15.0372,57.0173,6.3257
109.0000,14.9127,60.4362,6.3852
110.0000,13.8420,62.5371,6.5276
111.0000,11.7313,61.1302,6.3681
112.0000,15.0493,59.9455,6.3190
113.0000,11.8678,61.2825,6.4055
114.0000,12.5726,62.3410,6.4331
115.0000,10.7721,62.2321,6.3642
116.0000,11.6333,61.8745,6.4369
117.0000,13.4751,61.1505,6.4899
118.0000,13.0003,61.6147,6.5955
119.0000,13.6566,63.0621,6.7125
120.0000,12.2179,66.0036,6.8353
121.0000,12.3786,65.6344,6.7895
122.0000,11.1162,64.1273,6.6980
123.0000,13.1090,66.3524,6.8741
124.0000,10.5192,68.2706,6.9451
125.0000,11.8851,69.0354,6.9642
126.0000,8.8386,67.5143,6.7409
127.0000,8.7865,65.9979,6.6699
128.0000,9.4956,70.7161,6.7820
129.0000,11.0504,71.4094,6.9635
130.0000,11.1296,69.8675,6.8716
131.0000,9.9734,70.1293,6.7749
132.0000,11.4668,70.0445,6.8811
133.0000,9.4007,69.5990,6.9955
134.0000,9.4171,71.1925,7.0271
135.0000,8.1087,68.1290,6.8582
