1.0000,77.2076,107.0158
2.0000,75.2058,105.4862
3.0000,73.7983,104.4923
4.0000,72.8082,103.7235
5.0000,72.3155,103.0465
6.0000,72.1148,102.5064
7.0000,71.5940,102.0561
8.0000,70.9359,101.7059
9.0000,70.7902,101.4232
10.0000,70.5460,101.2382
11.0000,70.0197,101.0583
12.0000,69.8200,100.9050
13.0000,70.1489,100.7558
14.0000,69.7489,100.6367
15.0000,69.8366,100.5255
16.0000,69.3768,100.4153
17.0000,69.2475,100.3077
18.0000,69.2527,100.2001
19.0000,69.1368,100.0926
20.0000,68.9656,99.9875
21.0000,68.9572,99.8829
22.0000,68.8277,99.7847
23.0000,68.6851,99.6831
24.0000,68.6201,99.5825
25.0000,68.6635,99.4830
26.0000,68.4009,99.3830
27.0000,68.4056,99.2815
28.0000,68.2357,99.1816
29.0000,68.2060,99.0805
30.0000,68.1398,98.9817
31.0000,67.9794,98.8829
32.0000,67.9600,98.7823
33.0000,67.8243,98.6849
34.0000,67.7165,98.5840
35.0000,67.6608,98.4848
36.0000,67.5860,98.3852
37.0000,67.4848,98.2869
38.0000,67.4205,98.1881
39.0000,67.3399,98.0907
40.0000,67.2482,97.9925
41.0000,67.1242,97.8937
42.0000,67.1608,97.7962
43.0000,66.9665,97.6980
44.0000,67.0037,97.5983
45.0000,66.8093,97.5009
46.0000,66.7156,97.4023
47.0000,66.6682,97.3064
48.0000,66.5604,97.2076
49.0000,66.4855,97.1082
50.0000,66.3973,97.0108
51.0000,66.3389,96.9154
52.0000,66.2535,96.8203
53.0000,66.1889,96.7247
54.0000,66.1572,96.6266
55.0000,66.0584,96.5275
56.0000,65.9023,96.4327
57.0000,65.8630,96.3359
58.0000,65.7913,96.2408
59.0000,65.6881,96.1441
60.0000,65.6292,96.0515
61.0000,65.5776,95.9557
62.0000,65.4960,95.8593
63.0000,65.3750,95.7622
64.0000,65.2771,95.6691
65.0000,65.1938,95.5727
66.0000,65.1288,95.4756
67.0000,65.0377,95.3814
68.0000,64.9668,95.2885
69.0000,64.8775,95.1938
70.0000,64.7971,95.1014
71.0000,64.7243,95.0078
72.0000,64.6532,94.9147
73.0000,64.5749,94.8191
74.0000,64.4941,94.7234
75.0000,64.4237,94.6306
76.0000,64.3305,94.5399
77.0000,64.3266,94.4448
78.0000,64.1822,94.3498
79.0000,64.1000,94.2584
80.0000,64.0268,94.1640
81.0000,63.9864,94.0699
82.0000,63.8704,93.9771
83.0000,63.8155,93.8858
84.0000,63.7174,93.7947
85.0000,63.6431,93.7020
86.0000,63.5728,93.6088
87.0000,63.5205,93.5175
88.0000,63.4187,93.4258
89.0000,63.3378,93.3351
90.0000,63.2672,93.2425
91.0000,63.1889,93.1502
92.0000,63.1276,93.0590
93.0000,63.0392,92.9673
94.0000,62.9599,92.8781
95.0000,62.8954,92.7892
96.0000,62.8198,92.6933
97.0000,62.7376,92.5985
98.0000,62.6579,92.5034
99.0000,62.5844,92.4073
100.0000,62.5369,92.3142
101.0000,62.4242,92.2209
102.0000,62.4130,92.1275
103.0000,62.2958,92.0309
104.0000,62.2388,91.9380
105.0000,62.1135,91.8454
106.0000,62.0402,91.7499
107.0000,61.9638,91.6544
108.0000,61.8837,91.5620
109.0000,61.8065,91.4708
110.0000,61.7344,91.3793
111.0000,61.6588,91.2852
112.0000,61.5816,91.1922
113.0000,61.5048,91.1003
114.0000,61.4478,91.0104
115.0000,61.3549,90.9176
116.0000,61.2778,90.8263
117.0000,61.2014,90.7358
118.0000,61.1303,90.6423
119.0000,61.0553,90.5492
120.0000,60.9775,90.4585
121.0000,60.9096,90.3647
122.0000,60.8268,90.2759
123.0000,60.7713,90.1861
124.0000,60.6805,90.0953
125.0000,60.6067,90.0043
126.0000,60.5579,89.9124
127.0000,60.4571,89.8231
128.0000,60.3857,89.7319
129.0000,60.3271,89.6426
130.0000,60.2323,89.5566
131.0000,60.1638,89.4662
132.0000,60.0906,89.3758
133.0000,60.0155,89.2868
134.0000,59.9462,89.1951
135.0000,59.9431,89.1062
136.0000,59.7977,89.0168
137.0000,59.7270,88.9259
138.0000,59.6543,88.8355
139.0000,59.5782,88.7481
140.0000,59.5062,88.6605
141.0000,59.4345,88.5725
142.0000,59.3624,88.4846
143.0000,59.2950,88.3953
144.0000,59.2218,88.3053
145.0000,59.1462,88.2186
146.0000,59.0761,88.1308
147.0000,59.0044,88.0435
148.0000,58.9330,87.9564
149.0000,58.8633,87.8682
